row_id,order_id,customer_id,product_id,region_id,order_date_id,ship_date_id,order_priority,ship_mode,quantity,unit_price,discount,sales,profit,shipping_cost,product_base_margin,shipping_days,profit_margin_pct,is_loss_making
3019,21703,329,603,10,20090302,20090302,Not Specified,Express Air,15,175.99,0.02,2211.734,80.76,4.99,0.59,0,3.651433671499376,False
3022,21731,264,348,10,20111126,20111126,Low,Regular Air,26,60.98,0.08,1580.57,-750.82,49.0,0.59,0,-47.50311596449382,True
3036,21799,861,270,10,20110419,20110420,Not Specified,Express Air,42,2.6,0.05,115.99,-53.35,2.4,0.58,1,-45.99534442624364,True
3066,21985,861,109,10,20090826,20090827,Critical,Delivery Truck,1,226.67,0.07,255.83,-132.74,28.16,0.59,1,-51.886018058867215,True
3067,21985,861,112,10,20090826,20090828,Critical,Delivery Truck,45,20.98,0.08,947.66,-2175.09,53.03,0.78,2,-229.5221915032818,True
3098,22210,761,274,10,20110919,20110921,Critical,Regular Air,37,29.14,0.1,1033.44,385.63,4.86,0.38,2,37.31518036847809,False
3153,22628,861,35,10,20091029,20091101,Medium,Delivery Truck,30,95.95,0.02,2951.7,-1111.45,74.35,0.57,3,-37.654571941592984,True
3220,23106,264,962,10,20101020,20101022,Medium,Delivery Truck,35,810.98,0.05,25313.34,8612.11,16.06,0.56,2,34.022021590197106,False
3262,23360,135,69,10,20090511,20090511,Low,Express Air,30,15.67,0.01,512.97,261.29,1.39,0.38,0,50.936701951381174,False
3331,23809,617,942,10,20120604,20120606,Not Specified,Regular Air,7,12.97,0.1,86.61,15.69,1.49,0.35,2,18.115691028749566,False
3491,24870,859,754,10,20090424,20090426,Low,Regular Air,38,35.41,0.03,1396.58,600.72,1.99,0.43,2,43.01364762491229,False
3492,24870,859,691,10,20090424,20090503,Low,Regular Air,45,142.86,0.0,6448.69,1663.35,19.99,0.56,9,25.793610795370846,False
3606,25793,860,20,10,20120407,20120409,Low,Regular Air,27,155.99,0.04,3436.771,520.0,8.99,0.58,2,15.130481489747206,False
3724,26629,451,986,10,20090710,20090711,High,Regular Air,38,599.99,0.1,21956.03,5903.09,24.49,0.5,1,26.885962535121333,False
3725,26629,451,366,10,20090710,20090712,High,Regular Air,32,2.78,0.06,89.89,-8.16,1.25,0.59,2,-9.077761708755146,True
3909,27875,451,500,10,20100326,20100331,Low,Regular Air,5,3.48,0.1,64.97,-190.3,49.0,0.59,5,-292.9044174234262,True
3911,27879,376,16,10,20100226,20100227,Medium,Regular Air,44,15.74,0.08,669.01,299.35,1.39,0.4,1,44.74522054976757,False
3912,27879,376,51,10,20100226,20100228,Medium,Express Air,30,9.65,0.01,301.6,-24.93,6.22,0.55,2,-8.265915119363395,True
3953,28198,864,485,10,20120208,20120209,Medium,Regular Air,50,175.99,0.0,7703.9665,2446.5,8.99,0.57,1,31.75636861868493,False
4007,28583,859,228,10,20091112,20091113,Critical,Regular Air,25,223.98,0.03,5811.72,2431.6,15.01,0.38,1,41.839593098084556,False
4021,28738,621,683,10,20120810,20120812,Medium,Regular Air,2,8.6,0.03,23.54,-14.47,6.19,0.38,2,-61.46983857264231,True
4022,28738,621,1178,10,20120810,20120811,Medium,Regular Air,10,165.2,0.08,1539.83,34.85,19.99,0.59,1,2.263236850821195,False
4083,29120,860,448,10,20100512,20100514,Low,Regular Air,43,40.98,0.08,1677.27,528.79,7.47,0.37,2,31.526826330882923,False
4084,29120,860,524,10,20100512,20100517,Low,Delivery Truck,21,70.98,0.05,1556.08,-41.77,26.74,0.6,5,-2.6843092900107965,True
4157,29504,841,1119,10,20100923,20100925,Not Specified,Delivery Truck,20,70.98,0.04,1485.06,25.32,26.85,0.6,2,1.7049816169043677,False
4158,29504,841,204,10,20100923,20100923,Not Specified,Regular Air,34,38.76,0.1,1211.18,208.4,13.26,0.36,0,17.206360739113922,False
4300,30625,863,1032,10,20100208,20100208,Critical,Regular Air,37,12.53,0.04,478.94,10.56,7.17,0.38,0,2.2048690858980247,False
4301,30625,863,1066,10,20100208,20100210,Critical,Express Air,24,105.29,0.06,2429.09,-20.67,10.12,0.79,2,-0.8509359472065671,True
4376,31174,451,465,10,20090326,20090326,Not Specified,Regular Air,20,225.04,0.07,4520.6,1944.38,11.79,0.42,0,43.011547139760204,False
4377,31174,451,40,10,20090326,20090329,Not Specified,Regular Air,29,7.84,0.03,225.25,-7.59,4.71,0.35,3,-3.369589345172031,True
4397,31302,859,800,10,20120801,20120803,High,Regular Air,41,115.79,0.04,4648.64,1777.67,1.99,0.49,2,38.240646726784604,False
4490,31973,841,1007,10,20110512,20110513,Not Specified,Regular Air,15,26.64,0.03,404.54,43.99,5.3,0.6,1,10.874079201067879,False
4491,31973,841,518,10,20110512,20110514,Not Specified,Regular Air,16,7.28,0.07,124.89,-111.17,11.15,0.37,2,-89.01433261269918,True
4511,32101,264,251,10,20091226,20091230,Low,Delivery Truck,48,291.73,0.04,14567.15,3799.59,48.8,0.56,4,26.0832764130252,False
4625,32929,264,475,10,20110502,20110506,Low,Regular Air,8,5.68,0.05,44.56,4.81,1.39,0.38,4,10.794434470377018,False
4626,32929,264,273,10,20110502,20110507,Low,Regular Air,13,12.21,0.09,152.14,-26.87,4.81,0.58,5,-17.66136453266728,True
4690,33414,858,1043,10,20120210,20120210,Not Specified,Regular Air,9,4.13,0.03,37.22,-2.76,1.17,0.57,0,-7.415368081676518,True
4860,34596,860,670,10,20110831,20110901,Critical,Regular Air,39,7.68,0.05,302.09,-67.09,6.16,0.35,1,-22.20861332715416,True
4984,35457,864,1025,10,20091207,20091214,Low,Regular Air,45,70.97,0.02,3286.27,1102.58,3.5,0.59,7,33.55110809519607,False
5046,35940,860,1096,10,20100527,20100530,Critical,Regular Air,47,2.88,0.03,136.63,-162.61,5.33,0.36,3,-119.01485764473397,True
5115,36449,240,303,10,20100905,20100907,Not Specified,Regular Air,43,20.24,0.02,927.82,255.03,6.67,0.49,2,27.487012567092755,False
5116,36449,240,22,10,20100905,20100908,Not Specified,Regular Air,27,4.71,0.09,123.37,-6.69,0.7,0.8,3,-5.422712166653157,True
5242,37313,264,564,10,20120702,20120703,Not Specified,Regular Air,44,70.71,0.0,3304.38,-634.49,37.58,0.78,1,-19.201484090812798,True
5243,37313,264,452,10,20120702,20120704,Not Specified,Express Air,17,65.99,0.07,908.412,-71.19,8.99,0.58,2,-7.83675248675711,True
5249,37348,567,1120,10,20090613,20090616,High,Regular Air,33,17.15,0.08,551.67,25.44,4.96,0.58,3,4.611452498776443,False
5271,37510,841,534,10,20090308,20090308,Critical,Regular Air,15,161.55,0.02,2466.02,243.73,19.99,0.66,0,9.883537035384952,False
5304,37762,376,1168,10,20120606,20120607,Medium,Regular Air,20,6.48,0.02,135.02,-60.69,6.74,0.37,1,-44.94889645978373,True
5439,38628,621,917,10,20111029,20111103,Low,Regular Air,23,35.99,0.06,667.998,251.26,1.25,0.36,5,37.613885071512186,False
5465,38848,617,97,10,20121216,20121217,High,Regular Air,6,43.41,0.06,259.52,45.2,2.99,0.39,1,17.416769420468558,False
5490,38950,621,1213,10,20110702,20110703,Not Specified,Regular Air,24,4.38,0.02,109.23,-100.58,6.21,0.37,1,-92.0809301473954,True
5491,38950,621,79,10,20110702,20110703,Not Specified,Regular Air,39,1.89,0.08,74.0,-20.6,0.76,0.83,1,-27.83783783783784,True
5492,38950,621,936,10,20110702,20110705,Not Specified,Regular Air,30,9.31,0.03,288.45,-5.98,3.98,0.56,3,-2.0731495926503727,True
5578,39521,859,368,10,20090809,20090813,Low,Regular Air,28,4.13,0.1,112.35,31.27,0.99,0.39,4,27.83266577659101,False
5698,40289,451,185,10,20121126,20121127,Not Specified,Regular Air,26,2.88,0.01,78.09,19.63,0.99,0.36,1,25.137661672429246,False
5699,40289,451,89,10,20121126,20121127,Not Specified,Regular Air,4,10.14,0.04,42.77,-1.19,2.27,0.36,1,-2.7823240589198033,True
5739,40775,264,133,10,20101117,20101122,Low,Regular Air,23,12.58,0.07,279.63,61.69,5.16,0.43,5,22.061295283052605,False
5794,41094,768,646,10,20090106,20090108,Low,Regular Air,46,6.48,0.09,298.97,-225.86,8.73,0.37,2,-75.546041408837,True
5795,41094,768,541,10,20090106,20090110,Low,Regular Air,6,20.34,0.05,159.05,-153.46,35.0,0.84,4,-96.48538195535994,True
5808,41186,811,431,10,20101122,20101124,High,Express Air,13,9.78,0.01,142.12,54.91,1.39,0.39,2,38.63636363636363,False
5830,41351,866,1046,10,20100923,20100924,Not Specified,Regular Air,48,205.99,0.08,8273.2795,2461.31,8.99,0.56,1,29.750112999325115,False
5861,41605,621,203,10,20101225,20101226,Medium,Regular Air,4,24.92,0.02,114.57,-29.98,12.98,0.39,1,-26.167408571179195,True
5875,41667,841,306,10,20120620,20120623,High,Regular Air,18,65.99,0.03,1062.2195,132.37,5.31,0.57,3,12.4616428148796,False
6068,42982,867,98,10,20120727,20120805,Low,Express Air,12,105.34,0.02,1318.34,464.05,24.49,0.61,9,35.19956915514966,False
6172,43745,596,70,10,20101101,20101108,Low,Regular Air,5,25.98,0.07,128.59,-15.17,5.37,0.5,7,-11.797184851077066,True
6173,43745,596,1241,10,20101101,20101105,Low,Regular Air,1,3.55,0.04,4.97,-4.91,1.43,0.38,4,-98.79275653923541,True
6234,44167,859,691,10,20120130,20120131,Critical,Regular Air,23,142.86,0.08,3194.05,608.52,19.99,0.56,1,19.051674206728133,False
6349,44997,866,1101,10,20110928,20111002,Low,Regular Air,46,1.76,0.03,88.1,-161.61,4.86,0.41,4,-183.43927355278097,True
6392,45408,567,413,10,20101226,20110117,Low,Regular Air,25,29.89,0.05,716.99,174.06,1.99,0.5,22,24.27648921184396,False
6449,45924,596,1015,10,20101221,20101226,Low,Regular Air,1,24.95,0.02,27.44,-11.76,2.99,0.39,5,-42.857142857142854,True
6548,46565,614,256,10,20110622,20110622,Not Specified,Express Air,16,300.65,0.05,4691.27,1196.72,24.49,0.52,0,25.509510217915402,False
6549,46565,614,595,10,20110622,20110623,Not Specified,Regular Air,50,17.67,0.1,804.14,-25.27,8.99,0.47,1,-3.1424876265326933,True
6550,46565,614,810,10,20110622,20110624,Not Specified,Regular Air,8,64.65,0.01,567.51,-255.55,35.0,0.8,2,-45.03004352346214,True
6593,46916,617,401,10,20111003,20111005,High,Regular Air,40,2.61,0.03,103.79,37.85,0.5,0.39,2,36.46786781000096,False
6594,46916,617,179,10,20111003,20111005,High,Regular Air,40,51.75,0.03,2108.21,273.61,19.99,0.55,2,12.978308612519626,False
6634,47173,811,52,10,20090901,20090903,Not Specified,Regular Air,41,7.99,0.03,277.0745,-128.44,5.03,0.6,2,-46.35576352208521,True
6649,47271,264,279,10,20110728,20110729,Medium,Regular Air,44,4.98,0.03,221.42,-142.02,4.62,0.64,1,-64.14054737602747,True
6712,47815,859,808,10,20121230,20121230,Not Specified,Regular Air,45,13.73,0.08,580.96,-33.47,6.85,0.54,0,-5.761153952079317,True
6727,47909,475,878,10,20100309,20100309,Medium,Regular Air,38,4.98,0.07,185.19,-175.62,7.44,0.36,0,-94.83233435930666,True
6728,47909,475,805,10,20100309,20100310,Medium,Regular Air,22,10.23,0.07,220.26,-35.95,4.68,0.59,1,-16.321619903750115,True
6729,47909,475,164,10,20100309,20100311,Medium,Regular Air,48,20.99,0.08,843.03,419.9,0.99,0.37,2,49.80842911877395,False
6823,48609,863,60,10,20100224,20100225,High,Regular Air,26,6.48,0.0,176.34,-103.32,7.86,0.37,1,-58.591357604627426,True
6824,48609,863,1191,10,20100224,20100225,High,Express Air,5,37.44,0.04,186.5,4.16,4.27,0.46,1,2.2305630026809653,False
6833,48643,614,1074,10,20121018,20121020,Medium,Delivery Truck,14,808.49,0.06,9171.71,2636.01,55.3,0.4,2,28.740660138621916,False
6834,48643,614,185,10,20121018,20121020,Medium,Regular Air,6,2.88,0.06,18.05,0.13,0.99,0.36,2,0.7202216066481995,False
6835,48643,614,816,10,20121018,20121020,Medium,Regular Air,50,65.99,0.0,2896.358,583.5,8.99,0.6,2,20.145990240156774,False
6923,49380,135,108,10,20120504,20120506,Medium,Regular Air,11,1938.02,0.02,22145.37,6138.48,13.99,0.38,2,27.719022080010404,False
6946,49607,864,1046,10,20090504,20090505,Medium,Regular Air,6,205.99,0.06,1056.6435,-586.2,8.99,0.56,1,-55.47755700006673,True
6977,49862,621,606,10,20120912,20120914,Not Specified,Regular Air,24,3.15,0.07,75.73,29.46,0.5,0.37,2,38.90136009507461,False
7033,50209,867,813,10,20100910,20100912,High,Express Air,34,55.48,0.03,1863.02,823.26,6.79,0.37,2,44.18954171184421,False
7034,50209,867,797,10,20100910,20100911,High,Regular Air,2,20.89,0.0,53.3,-46.2,11.52,0.83,1,-86.67917448405254,True
7066,50432,859,650,10,20090607,20090612,Low,Delivery Truck,7,284.98,0.02,2161.36,-92.37,69.55,0.6,5,-4.273698041973572,True
7067,50432,859,382,10,20090607,20090609,Low,Regular Air,45,55.48,0.08,2494.92,816.72,14.3,0.37,2,32.735318166514354,False
7076,50500,299,445,10,20110906,20110910,Low,Regular Air,11,5.43,0.0,64.86,22.05,0.95,0.36,4,33.996299722479186,False
7077,50500,299,205,10,20110906,20110906,Low,Express Air,45,2.47,0.07,109.39,16.31,1.02,0.38,0,14.909955206143156,False
7093,50626,445,749,10,20091020,20091021,Medium,Delivery Truck,18,170.98,0.0,3267.41,248.19,35.89,0.66,1,7.595924600830628,False
7094,50626,445,986,10,20091020,20091022,Medium,Regular Air,42,599.99,0.04,26126.92,9498.6,24.49,0.5,2,36.35560563587289,False
7099,50657,811,1142,10,20111218,20111219,High,Regular Air,40,7.38,0.01,315.45,-305.88,11.51,0.36,1,-96.96623870660962,True
7100,50657,811,885,10,20111218,20111220,High,Express Air,16,3.71,0.1,60.02,0.94,1.93,0.35,2,1.566144618460513,False
7101,50657,811,1027,10,20111218,20111220,High,Delivery Truck,49,150.98,0.01,7413.29,1148.23,16.01,0.7,2,15.488804565854027,False
7108,50725,451,292,10,20101123,20101125,Medium,Regular Air,19,155.99,0.05,2441.1405,261.96,8.99,0.55,2,10.731049687635757,False
7170,51175,866,600,10,20120814,20120814,High,Regular Air,28,41.71,0.06,1135.24,271.81,4.5,0.56,0,23.94295479370001,False
7171,51175,866,287,10,20120814,20120815,High,Regular Air,3,699.99,0.04,2136.93,-2297.48,24.49,0.41,1,-107.51311460834,True
7174,51202,859,630,10,20120413,20120415,High,Regular Air,4,5.78,0.06,30.89,-19.55,7.64,0.36,2,-63.289090320492065,True
7175,51202,859,300,10,20120413,20120414,High,Regular Air,34,5.28,0.1,170.46,-104.35,5.66,0.4,1,-61.21670773201924,True
7213,51488,264,390,10,20100502,20100503,High,Regular Air,31,50.98,0.03,1561.96,119.92,13.66,0.58,1,7.67753335552767,False
7271,51873,451,1026,10,20090506,20090506,High,Regular Air,29,9.11,0.04,265.92,79.67,2.15,0.4,0,29.960138387484957,False
7397,52711,375,731,10,20110923,20110925,Not Specified,Regular Air,7,30.97,0.0,220.79,-91.51,4.0,0.74,2,-41.44662348838263,True
7398,52711,375,595,10,20110923,20110925,Not Specified,Regular Air,41,17.67,0.0,755.19,81.44,8.99,0.47,2,10.78404110223917,False
7460,53222,621,391,10,20091019,20091019,Low,Regular Air,2,6.48,0.07,21.71,-15.13,9.54,0.37,0,-69.69138645785353,True
7568,54146,596,34,10,20101018,20101023,Low,Regular Air,3,40.96,0.06,124.75,-112.64,1.99,0.55,5,-90.29258517034069,True
7646,54791,143,15,10,20121220,20121221,High,Regular Air,27,39.89,0.01,1087.58,514.45,3.04,0.53,1,47.30226741940824,False
7647,54791,143,926,10,20121220,20121222,High,Regular Air,42,101.41,0.07,4273.35,-892.03,35.0,0.82,2,-20.874255560625738,True
7723,55335,451,399,10,20120915,20120917,Not Specified,Delivery Truck,30,280.98,0.05,8684.23,1488.77,35.67,0.66,2,17.14337367849539,False
7759,55525,264,1132,10,20090508,20090508,Low,Regular Air,1,300.97,0.06,291.4,-763.16,7.18,0.48,0,-261.8943033630748,True
7790,55746,864,469,10,20090630,20090702,Not Specified,Regular Air,29,11.29,0.07,324.75,-36.87,5.03,0.59,2,-11.353348729792147,True
7967,56960,859,1023,10,20090806,20090808,High,Express Air,48,65.99,0.01,2784.8295,788.29,4.2,0.59,2,28.306580348994437,False
7977,57059,264,985,10,20110601,20110603,Medium,Regular Air,50,3.98,0.01,212.12,-154.63,5.26,0.38,2,-72.89741655666603,True
7978,57059,264,347,10,20110601,20110603,Medium,Regular Air,25,98.31,0.03,2455.54,1361.88,0.49,0.36,2,55.46152781058342,False
8067,57568,859,69,10,20100617,20100619,Not Specified,Regular Air,38,15.67,0.07,592.54,282.11,1.39,0.38,2,47.61028791305229,False
8100,57798,621,229,10,20120915,20120916,High,Delivery Truck,20,140.98,0.01,3050.81,-124.04,36.09,0.77,1,-4.06580547461166,True
8147,58273,264,920,10,20100620,20100620,High,Regular Air,31,8.46,0.08,244.9,-61.14,3.62,0.61,0,-24.965291955900366,True
8210,58693,240,23,10,20091021,20091025,Low,Regular Air,50,15.99,0.0,876.64,-126.68,13.18,0.37,4,-14.450629676948349,True
8228,58818,860,376,10,20090415,20090416,Critical,Regular Air,41,22.98,0.01,998.05,391.14,1.99,0.46,1,39.19042132157708,False
8229,58818,860,109,10,20090415,20090417,Critical,Delivery Truck,20,226.67,0.1,4353.02,661.77,28.16,0.59,2,15.20254903492288,False
8277,59171,394,809,10,20110912,20110913,Medium,Regular Air,39,2.88,0.08,105.07,9.11,0.7,0.56,1,8.670410202721996,False
8301,59271,861,532,10,20110425,20110426,Not Specified,Express Air,40,14.81,0.02,630.38,-186.77,13.32,0.43,1,-29.628160791903298,True
8302,59271,861,450,10,20110425,20110427,Not Specified,Regular Air,23,5.98,0.02,144.03,-37.04,5.2,0.36,2,-25.71686454210928,True
8347,59680,866,1242,10,20120618,20120619,Critical,Regular Air,15,0.99,0.05,17.77,-37.67,2.96,0.61,1,-211.9864940911649,True
17,97,520,350,12,20100128,20100129,Medium,Regular Air,26,2.89,0.03,75.57,28.24,0.5,0.38,1,37.36932645229589,False
54,323,868,475,12,20090325,20090327,Critical,Regular Air,20,5.68,0.07,108.09,25.76,1.39,0.38,2,23.83199185863632,False
55,323,868,1064,12,20090325,20090327,Critical,Regular Air,2,22.84,0.06,55.34,-31.24,11.54,0.39,2,-56.45102999638598,True
173,1095,718,752,12,20110821,20110823,Medium,Regular Air,28,4.98,0.07,142.18,-50.14,4.72,0.36,2,-35.26515684343789,True
367,2562,869,927,12,20120731,20120803,Critical,Regular Air,28,2.12,0.02,64.82,-32.03,1.99,0.55,3,-49.413761184819506,True
368,2562,869,948,12,20120731,20120802,Critical,Regular Air,6,11.34,0.08,77.6,-37.07,11.25,0.36,2,-47.77061855670104,True
369,2562,869,84,12,20120731,20120801,Critical,Express Air,17,48.91,0.04,821.18,308.63,5.81,0.38,1,37.58372098687255,False
600,4099,718,8,12,20120820,20120821,Critical,Regular Air,42,42.76,0.08,1691.51,285.16,6.22,0.39,1,16.858310030682645,False
601,4099,718,431,12,20120820,20120823,Critical,Regular Air,12,9.78,0.04,122.93,-6.83,5.76,0.35,3,-5.5560074839339455,True
602,4099,718,723,12,20120820,20120821,Critical,Regular Air,4,9.48,0.0,47.86,-17.32,7.29,0.45,1,-36.18888424571667,True
603,4099,718,426,12,20120820,20120822,Critical,Regular Air,39,110.99,0.05,3607.8505,784.49,8.99,0.57,2,21.743971930100763,False
770,5509,786,687,12,20090407,20090412,Low,Regular Air,11,5.58,0.02,68.46,-22.48,5.3,0.35,5,-32.83669295939235,True
771,5509,786,530,12,20090407,20090414,Low,Regular Air,21,40.89,0.03,885.23,78.98,18.98,0.57,7,8.921975079922731,False
1107,8132,870,24,12,20090514,20090514,Low,Express Air,46,4.89,0.08,229.35,-165.45,4.93,0.66,0,-72.13865271419229,True
1108,8132,870,527,12,20090514,20090521,Low,Regular Air,45,6.68,0.07,294.86,-141.12,6.92,0.37,7,-47.860001356576,True
1209,8868,871,324,12,20090128,20090206,Low,Regular Air,3,59.98,0.02,190.45,-44.05,3.99,0.57,9,-23.12943029666579,True
1210,8868,871,461,12,20090128,20090201,Low,Regular Air,34,5.18,0.03,179.99,-102.27,5.74,0.36,4,-56.81982332351797,True
1351,9857,677,602,12,20100511,20100513,High,Regular Air,50,85.99,0.03,3615.8405,1861.35,3.3,0.37,2,51.47765782257265,False
1407,10213,872,702,12,20110217,20110219,High,Regular Air,12,39.98,0.04,464.57,-79.18,4.0,0.7,2,-17.043717846610846,True
1505,10884,869,629,12,20091125,20091202,Low,Regular Air,24,125.99,0.09,2525.9875,416.67,8.99,0.55,7,16.49533103390258,False
1638,11843,869,736,12,20090717,20090719,Medium,Delivery Truck,42,119.99,0.03,4993.42,190.14,56.14,0.39,2,3.8078110793804645,False
1639,11843,869,800,12,20090717,20090719,Medium,Regular Air,9,115.79,0.05,1059.3,67.6,1.99,0.49,2,6.381572736712923,False
1679,12099,873,401,12,20090911,20090911,Critical,Express Air,1,2.61,0.06,17.59,10.85,0.5,0.39,0,61.68277430358158,False
1680,12099,873,63,12,20090911,20090913,Critical,Regular Air,48,6.35,0.01,308.81,128.28,1.02,0.39,2,41.54010556652958,False
1726,12418,717,1079,12,20120218,20120220,Not Specified,Regular Air,38,7.98,0.09,299.01,-142.86,6.5,0.59,2,-47.777666298786,True
1944,13923,717,44,12,20120708,20120710,High,Regular Air,39,4.48,0.04,220.09,-1795.74,49.0,0.6,2,-815.9116724976146,True
1945,13923,717,1064,12,20120708,20120709,High,Regular Air,49,22.84,0.0,1220.23,172.62,11.54,0.39,1,14.146513362234987,False
1946,13923,717,276,12,20120708,20120710,High,Delivery Truck,27,225.02,0.04,6152.8,554.55,28.66,0.72,2,9.012969704849823,False
2028,14439,873,230,12,20120830,20120831,High,Regular Air,27,54.96,0.09,1428.64,494.26,10.75,0.36,1,34.59653936611043,False
2310,16643,696,32,12,20100411,20100415,Low,Regular Air,40,7.31,0.01,312.63,167.3,0.49,0.38,4,53.51373828487349,False
2311,16643,696,457,12,20100411,20100415,Low,Regular Air,46,10.06,0.06,441.4,146.04,2.06,0.39,4,33.08563661078387,False
2337,16807,874,372,12,20120115,20120116,Medium,Regular Air,48,35.44,0.08,1585.6,632.13,4.92,0.38,1,39.86692734611504,False
2338,16807,874,678,12,20120115,20120117,Medium,Regular Air,30,7.4,0.09,215.85,60.95,1.71,0.4,2,28.237201760481817,False
2342,16864,869,1106,12,20121029,20121029,Not Specified,Delivery Truck,42,320.64,0.05,12837.11,1881.76,43.57,0.63,0,14.658751074034576,False
2494,18147,677,75,12,20090717,20090718,Not Specified,Regular Air,42,1.88,0.0,82.03,-15.56,1.49,0.37,1,-18.968669998780932,True
2495,18147,677,444,12,20090717,20090718,Not Specified,Regular Air,50,5.78,0.06,290.91,-108.19,5.67,0.36,1,-37.19019628063662,True
2617,18918,701,1038,12,20121027,20121028,Not Specified,Regular Air,7,999.99,0.1,6362.94,-221.78,13.99,0.36,1,-3.4854956985292964,True
2618,18919,875,1133,12,20090628,20090703,Low,Regular Air,39,17.52,0.0,739.28,43.97,8.17,0.5,5,5.947678822638243,False
2638,19104,874,163,12,20100810,20100812,High,Regular Air,48,125.99,0.03,5085.907,1366.69,8.08,0.57,2,26.87209970610945,False
2659,19207,871,1167,12,20120315,20120317,Not Specified,Regular Air,23,3.08,0.1,66.02,10.88,0.99,0.37,2,16.47985458951833,False
2660,19207,871,231,12,20120315,20120316,Not Specified,Regular Air,11,1.26,0.0,15.53,-5.92,0.7,0.81,1,-38.11976819059884,True
2747,19840,872,750,12,20100524,20100527,Critical,Delivery Truck,25,400.97,0.08,8270.57,2851.46,48.26,0.36,3,34.47718839209389,False
2760,19943,682,308,12,20091124,20091125,Critical,Delivery Truck,16,124.49,0.07,1959.92,-374.96,51.94,0.63,1,-19.13139311808645,True
2765,20002,872,569,12,20120812,20120813,Medium,Regular Air,9,4.77,0.1,41.03,-30.47,2.39,0.72,1,-74.2627345844504,True
2778,20066,876,189,12,20120902,20120903,Critical,Regular Air,3,11.58,0.02,40.79,-11.69,5.72,0.35,1,-28.658985045354253,True
2779,20066,876,721,12,20120902,20120904,Critical,Regular Air,16,30.98,0.0,524.25,124.18,8.74,0.4,2,23.687172150691463,False
2859,20615,870,698,12,20120415,20120416,Medium,Express Air,29,4.76,0.02,151.09,4.59,3.01,0.36,1,3.0379244159110463,False
2892,20864,872,1150,12,20111206,20111208,High,Regular Air,19,13.4,0.06,251.45,90.0,4.95,0.37,2,35.79240405647246,False
2893,20868,875,903,12,20101009,20101016,Low,Regular Air,9,178.47,0.03,1609.19,188.91,19.99,0.55,7,11.739446553856288,False
2983,21541,701,524,12,20091008,20091010,Not Specified,Delivery Truck,43,70.98,0.04,3044.7,-78.36,26.74,0.6,2,-2.573652576608533,True
3158,22661,872,1224,12,20100926,20100929,Not Specified,Regular Air,11,1.68,0.05,18.26,-3.89,0.7,0.6,3,-21.30339539978094,True
3162,22689,870,315,12,20111009,20111011,Low,Regular Air,39,67.84,0.1,2405.0,696.17,0.99,0.58,2,28.946777546777547,False
3263,23361,682,231,12,20100703,20100704,Critical,Regular Air,2,1.26,0.06,3.23,-2.73,0.7,0.81,1,-84.52012383900929,True
3264,23361,682,74,12,20100703,20100704,Critical,Regular Air,36,80.98,0.04,2861.66,-921.68,35.0,0.81,1,-32.2078793427591,True
3265,23361,682,267,12,20100703,20100703,Critical,Regular Air,7,65.99,0.07,373.2775,-204.93,5.26,0.56,0,-54.90017480292812,True
3273,23396,696,803,12,20100618,20100620,Low,Delivery Truck,30,399.98,0.08,11481.03,2799.65,12.06,0.56,2,24.38500726851162,False
3278,23427,871,319,12,20110808,20110815,Low,Regular Air,30,15.01,0.09,442.76,-17.11,8.4,0.39,7,-3.864396061071461,True
3279,23427,871,353,12,20110808,20110817,Low,Regular Air,22,120.98,0.03,2684.98,1115.14,9.07,0.35,9,41.532525381939536,False
3323,23751,877,779,12,20090318,20090319,Medium,Delivery Truck,44,220.98,0.01,10364.36,1049.03,64.66,0.62,1,10.121512568069807,False
3348,23943,873,345,12,20110623,20110625,Critical,Regular Air,24,15.94,0.03,376.53,3.44,5.45,0.55,2,0.9136058215812818,False
3450,24608,696,842,12,20120814,20120815,Medium,Regular Air,50,4.18,0.07,197.36,-43.5,2.99,0.37,1,-22.04094041345764,True
3579,25507,717,810,12,20090805,20090806,Not Specified,Regular Air,8,64.65,0.06,555.2,-267.86,35.0,0.8,1,-48.24567723342939,True
3580,25509,701,539,12,20090522,20090524,Critical,Regular Air,43,4.98,0.06,212.28,-103.22,4.95,0.37,2,-48.62445826267194,True
3631,25952,717,1201,12,20100904,20100905,High,Regular Air,50,65.99,0.03,2864.1005,697.82,8.99,0.55,1,24.364368498940593,False
3680,26336,870,851,12,20120526,20120528,High,Regular Air,39,40.98,0.1,1516.82,-83.28,6.5,0.74,2,-5.490433934151713,True
3681,26336,870,1243,12,20120526,20120527,High,Regular Air,45,62.18,0.04,2752.68,430.32,12.78,0.58,1,15.63276515977157,False
3865,27558,869,1076,12,20110707,20110708,Not Specified,Regular Air,21,21.38,0.1,423.24,128.83,2.99,0.37,1,30.438994423967493,False
3920,27969,717,632,12,20100608,20100615,Low,Delivery Truck,43,130.98,0.04,5677.87,-824.09,54.74,0.69,7,-14.51406953663962,True
3921,27969,717,433,12,20100608,20100612,Low,Regular Air,9,83.1,0.03,732.72,8.6,6.13,0.45,4,1.1737089201877935,False
3922,27969,717,112,12,20100608,20100613,Low,Delivery Truck,32,20.98,0.1,687.47,-1533.15,53.03,0.78,5,-223.0133678560519,True
4176,29637,677,169,12,20090525,20090527,High,Regular Air,34,17.98,0.09,598.19,-6.61,8.51,0.4,2,-1.1050000835854827,True
